allkcats1	allkcats2	allkcats3	allkcats4	allkcats5
EC3.1.1.32	phosphatidylcholine	serratia sp.	0.057	brenda
EC3.1.1.35	dihydrocoumarin	melilotus albus	1670	brenda
EC3.1.1.4	1,2-diheptanoyl-sn-glycero-3-phosphocholine	arabidopsis thaliana	3.86	brenda
EC3.1.1.4	1,2-diheptanoyl-sn-glycero-3-phosphorylcholine	bos taurus	43.3	brenda
EC3.1.1.4	1,2-dihexanoyl-sn-glycero-3-phosphocholine	arabidopsis thaliana	1.71	brenda
EC3.1.1.4	1,2-dioctanoyl-sn-glycero-3-phosphocholine	arabidopsis thaliana	4.38	brenda
EC3.1.1.4	1,2-dipalmitoyl-phosphatidylcholine	sus scrofa	1.42	brenda
EC3.1.1.4	p-nitrophenyl propionate	aeropyrum pernix	39	brenda
EC3.1.1.4	phosphatidylcholine	crotalus adamanteus	26.7	brenda
EC3.1.1.4	phosphatidylcholine	dasyatis pastinaca	187	brenda
EC3.1.1.41	7-aminocephalosporanic acid	rhodotorula glutinis	576	brenda
EC3.1.1.41	benzyloxycarbonyl-7-aminocephalosporanic acid	rhodotorula glutinis	534	brenda
EC3.1.1.41	cephalosporin c	rhodotorula glutinis	1370	brenda
EC3.1.1.41	cephalothin	bacillus subtilis	55	brenda
EC3.1.1.41	cephapirin	bacillus subtilis	80	brenda
EC3.1.1.41	monochloroacetyl-7-aminocephalosporanic acid	rhodotorula glutinis	768	brenda
EC3.1.1.42	chlorogenate	bacillus amyloliquefaciens	275	brenda
EC3.1.1.42	chlorogenate	rhizoctonia solani	29.3	brenda
EC3.1.1.42	chlorogenic acid	aspergillus niger	22	brenda
EC3.1.1.42	methyl p-coumarate	rhizoctonia solani	33.1	brenda
EC3.1.1.43	4-carbamimidamidobenzyl l-isoleucinate	homo sapiens	14	brenda
EC3.1.1.43	4-carbamimidamidobenzyl l-phenylalaninate	homo sapiens	345	brenda
EC3.1.1.43	4-carbamimidamidobenzyl l-valinate	homo sapiens	154	brenda
EC3.1.1.43	4-hydroxy-d-phenylglycine methyl ester	acetobacter pasteurianus	263	brenda
EC3.1.1.43	amoxicillin	acetobacter pasteurianus	10	brenda
EC3.1.1.43	ampicillin	acetobacter pasteurianus	162	brenda
EC3.1.1.43	ampicillin	xanthomonas campestris	72.5	brenda
EC3.1.1.43	ampicillin	xanthomonas citri	58	brenda
EC3.1.1.43	ampicillin	xanthomonas sp.	17.5	brenda
EC3.1.1.43	cefadroxil	acetobacter pasteurianus	347	brenda
EC3.1.1.43	cefaloglycin	acetobacter pasteurianus	9.6	brenda
EC3.1.1.43	cefatrizine	xanthomonas citri	2.3	brenda
EC3.1.1.43	cephalexin	acetobacter pasteurianus	347	brenda
EC3.1.1.43	cephalexin	xanthomonas campestris	200	brenda
EC3.1.1.43	cephalexin	xanthomonas citri	3200	brenda
EC3.1.1.43	cephalexin	xanthomonas sp.	71	brenda
EC3.1.1.43	d-2-nitro-5-[(phenylglycyl)amino]benzoic acid	acetobacter pasteurianus	0.4	brenda
EC3.1.1.43	d-4-hydroxyphenylglycine methyl ester	acidovorax avenae	147	brenda
EC3.1.1.43	d-alpha-phenylglycine methyl ester	xanthomonas citri	11100	brenda
EC3.1.1.43	d-phenylglycine amide	acetobacter pasteurianus	43	brenda
EC3.1.1.43	d-phenylglycine amide	xanthomonas citri	1.6	brenda
EC3.1.1.43	d-phenylglycine methyl ester	acetobacter pasteurianus	1040	brenda
EC3.1.1.43	d-phenylglycine methyl ester	xanthomonas campestris	982	brenda
EC3.1.1.43	d-phenylglycine methyl ester	xanthomonas citri	1860	brenda
EC3.1.1.43	d-phenylglycine methyl ester	xanthomonas sp.	1000	brenda
EC3.1.1.43	phenylalanine [3-(hydroxymethyl)phenyl]guanidine	homo sapiens	345	brenda
EC3.1.1.43	phenylalanine benzyl ester	homo sapiens	395	brenda
EC3.1.1.43	phenylalanine ethyl ester	homo sapiens	93	brenda
EC3.1.1.43	phenylalanine methyl ester	homo sapiens	228	brenda
EC3.1.1.43	phenylalanine methylester	bacillus mycoides	6160	brenda
EC3.1.1.43	valacyclovir	homo sapiens	126	brenda
EC3.1.1.43	valganciclovir	homo sapiens	101	brenda
EC3.1.1.43	valine 4-nitrobenzyl ester	homo sapiens	130	brenda
EC3.1.1.43	valine [3-(aminomethyl)phenyl]guanidine	homo sapiens	0.0023	brenda
EC3.1.1.43	valine [3-(hydroxymethyl)phenyl]guanidine	homo sapiens	154	brenda
EC3.1.1.43	valine benzyl ester	homo sapiens	60	brenda
EC3.1.1.45	4-carboxymethylenebut-2-en-4-olide	pseudomonas knackmussii	30	brenda
EC3.1.1.45	4-fluoromuconolactone	pseudomonas sp.	1633	brenda
EC3.1.1.45	cis-4-carboxymethylenebut-2-chloro-2-en-4-olide	rhodococcus opacus	19.8	brenda
EC3.1.1.45	cis-4-carboxymethylenebut-2-en-4-olide	burkholderia cepacia	817	brenda
EC3.1.1.45	cis-4-carboxymethylenebut-2-en-4-olide	pseudomonas knackmussii	260	brenda
EC3.1.1.45	cis-4-carboxymethylenebut-2-en-4-olide	rhodococcus opacus	15.4	brenda
EC3.1.1.45	cis-4-carboxymethylenebut-2-methyl-2-en-4-olide	rhodococcus opacus	4.95	brenda
EC3.1.1.45	e-dienelactone	pseudomonas sp.	14	brenda
EC3.1.1.45	protoanemonin	pseudomonas knackmussii	2.08	brenda
EC3.1.1.45	trans-4-carboxymethylenebut-2-en-4-olide	pseudomonas knackmussii	15	brenda
EC3.1.1.45	trans-dienelactone	pseudomonas reinekei	15100	brenda
EC3.1.1.45	trans-dienelactone	pseudomonas sp.	2650	brenda
EC3.1.1.45	trans-dienelactone	saccharolobus solfataricus	9409	brenda
EC3.1.1.45	z-dienelactone	pseudomonas sp.	19	brenda
EC3.1.1.47	1-acetyl-2-hexadecyl-sn-glycero-3-phosphocholine	homo sapiens	8.1	brenda
EC3.1.1.47	2-acetyl-1-hexadecyl-sn-glycero-3-phosphocholine	homo sapiens	24.6	brenda
EC3.1.1.47	2-acetyl-1-octadecyl-sn-glycero-3-phosphocholine	homo sapiens	6.08	brenda
EC3.1.1.47	2-acetyl-1-oleoyl-sn-glycerol	homo sapiens	3	brenda
EC3.1.1.47	octyl acetate	homo sapiens	6.08	brenda
EC3.1.1.47	triacetylglycerol	homo sapiens	37	brenda
EC3.1.1.5	1-hexyl-glycerophosphocholine	pseudomonas aeruginosa	1016	brenda
EC3.1.1.5	1-lauryl-glycerophosphocholine	pseudomonas aeruginosa	1975	brenda
EC3.1.1.5	1-palmitoyl-glycerophosphocholine	pseudomonas aeruginosa	921.1	brenda
EC3.1.1.56	diethyl p-nitrophenyl phosphate	saccharomyces cerevisiae	0.0067	brenda
EC3.1.1.56	dimethyl p-nitrophenyl phosphate	saccharomyces cerevisiae	0.00483	brenda
EC3.1.1.56	p-nitrophenyl acetate	saccharomyces cerevisiae	1.783	brenda
EC3.1.1.56	p-nitrophenyl butyrate	saccharomyces cerevisiae	0.198	brenda
EC3.1.1.57	2-pyrone-4,6-dicarboxylate	sphingomonas paucimobilis	342	brenda
EC3.1.1.58	3-carboxyumbelliferyl acetate	staphylococcus epidermidis	0.0013	brenda
EC3.1.1.58	beta-1,6-linked n-acetylglucosamine pentamer	staphylococcus epidermidis	0.0007	brenda
EC3.1.1.58	beta-1,6-linked n-acetylglucosamine trimer	staphylococcus epidermidis	0.0007	brenda
EC3.1.1.59	alpha-naphthyl acetate	manduca sexta	22	brenda
EC3.1.1.59	juvenile hormone i	drosophila melanogaster	1.6	brenda
EC3.1.1.59	juvenile hormone i	trichoplusia ni	0.618	brenda
EC3.1.1.59	juvenile hormone iii	bombyx mori	1	brenda
EC3.1.1.59	juvenile hormone iii	drosophila melanogaster	1.1	brenda
EC3.1.1.59	juvenile hormone iii	leptinotarsa decemlineata	1.9	brenda
EC3.1.1.59	juvenile hormone iii	manduca sexta	0.7	brenda
EC3.1.1.59	juvenile hormone iii	tribolium castaneum	0.164	brenda
EC3.1.1.59	juvenile hormone iii	trichoplusia ni	0.323	brenda
EC3.1.1.59	juvenile hormone	rhyparobia maderae	0.39	brenda
EC3.1.1.59	methyl farnesoate	drosophila melanogaster	3	brenda
EC3.1.1.59	saturated juvenile hormone iii	manduca sexta	0.7	brenda
EC3.1.1.6	2-benzylcyclohex-1-en-1-yl acetate	marchantia polymorpha	33	brenda
EC3.1.1.6	2-ethylcyclohex-1-en-1-yl acetate	marchantia polymorpha	63	brenda
EC3.1.1.6	2-isopropylcyclohex-1-en-1-yl acetate	marchantia polymorpha	14	brenda
EC3.1.1.6	2-methylcyclohex-1-en-1-yl acetate	marchantia polymorpha	77	brenda
EC3.1.1.6	2-n-pentylcyclohex-1-en-1-yl acetate	marchantia polymorpha	42	brenda
EC3.1.1.6	2-n-propylcyclohex-1-en-1-yl acetate	marchantia polymorpha	79	brenda
EC3.1.1.6	2-o-acetyl 4-nitrophenyl beta-d-xylopyranoside	cellvibrio japonicus	41.6	brenda
EC3.1.1.6	2-o-acetyl-4-nitrophenyl beta-d-xylopyranoside	thermotoga maritima	76.1	brenda
EC3.1.1.6	2-t-butylcyclohex-1-en-1-yl acetate	marchantia polymorpha	17	brenda
EC3.1.1.6	3-o-acetyl 4-nitrophenyl beta-d-xylopyranoside	cellvibrio japonicus	2101	brenda
EC3.1.1.6	3-o-acetyl-4-nitrophenyl beta-d-xylopyranoside	thermotoga maritima	70.1	brenda
EC3.1.1.6	4-nitrophenyl acetate	thermotoga maritima	57.5	brenda
EC3.1.1.6	4-nitrophenyl butyrate	escherichia coli	29	brenda
EC3.1.1.6	4-nitrophenyl hexanoate	escherichia coli	34.5	brenda
EC3.1.1.6	4-nitrophenyl propionate	thermotoga maritima	41.3	brenda
EC3.1.1.6	4-nitrophenyl-2-o-acetyl-alpha-l-arabinofuranoside	aspergillus oryzae	0.15	brenda
EC3.1.1.6	4-nitrophenyl-2-o-acetyl-beta-d-xylopyranoside	aspergillus oryzae	3.23	brenda
EC3.1.1.6	4-nitrophenyl-3-o-acetyl-beta-d-xylopyranoside	aspergillus oryzae	1.9	brenda
EC3.1.1.6	4-nitrophenyl-4-o-acetyl-beta-d-xylopyranoside	aspergillus oryzae	0.91	brenda
EC3.1.1.6	4-nitrophenyl-5-o-acetyl-alpha-l-arabinofuranoside	aspergillus oryzae	1.77	brenda
EC3.1.1.6	4-nitrophenyl-butanoate	escherichia coli	145	brenda
EC3.1.1.6	4-o-acetyl 4-nitrophenyl beta-d-xylopyranoside	cellvibrio japonicus	3210	brenda
EC3.1.1.6	4-o-acetyl 4-nitrophenyl beta-d-xylopyranoside	hungateiclostridium thermocellum	1331	brenda
EC3.1.1.6	4-o-acetyl-4-nitrophenyl beta-d-xylopyranoside	thermotoga maritima	78.6	brenda
EC3.1.1.6	6-acetylmorphine	rhodococcus sp.	12.6	brenda
EC3.1.1.6	phenyl acetate	rhodococcus sp.	3	brenda
EC3.1.1.6	tributyrin	escherichia coli	6.2	brenda
EC3.1.1.60	bis(2-ethylhexyl)phthalate	triticum aestivum	8.33e-05	brenda
EC3.1.1.61	methyl-accepting chemotaxis protein	salmonella enterica subsp. enterica serovar typhimurium	0.004	brenda
EC3.1.1.61	several methylated protein substrates	rattus norvegicus	2e-05	brenda
EC3.1.1.64	all-trans-retinyl palmitate	gallus gallus	0.000145	brenda
EC3.1.1.64	an all-trans retinyl ester	danio rerio	0.00044	brenda
EC3.1.1.67	oleate	oryctolagus cuniculus	0.06	brenda
EC3.1.1.67	oleate	rattus norvegicus	0.285	brenda
EC3.1.1.7	(s)-butyrylthiocholine iodide	schizaphis graminum	8.83e-06	brenda
EC3.1.1.7	acetyl thiocholine	homo sapiens	6500	brenda
EC3.1.1.7	acetyl(beta-methyl)thiocholine iodide	schizaphis graminum	0.000146	brenda
EC3.1.1.7	acetylcholine chloride	macroptilium atropurpureum	1.2	brenda
EC3.1.1.7	acetylcholine	drosophila melanogaster	13700	brenda
EC3.1.1.7	acetylcholine	mus musculus	2500	sabiork
EC3.1.1.7	acetylthiocholine chloride	macroptilium atropurpureum	0.2	brenda
EC3.1.1.7	acetylthiocholine iodide	schizaphis graminum	0.000143	brenda
EC3.1.1.7	acetylthiocholine	arapaima gigas	1.04	brenda
EC3.1.1.7	acetylthiocholine	bactrocera dorsalis	1820	brenda
EC3.1.1.7	acetylthiocholine	bos taurus	5300	brenda
EC3.1.1.7	acetylthiocholine	bungarus fasciatus	4417	brenda
EC3.1.1.7	acetylthiocholine	colossoma macropomum	1.29	brenda
EC3.1.1.7	acetylthiocholine	oreochromis niloticus	1.55	brenda
EC3.1.1.7	acetylthiocholine	rachycentron canadum	1.84	brenda
EC3.1.1.7	propionylcholine chloride	macroptilium atropurpureum	1.2	brenda
EC3.1.1.7	propionylthiocholine chloride	macroptilium atropurpureum	0.5	brenda
EC3.1.1.7	propionylthiocholine iodide	schizaphis graminum	8.25e-05	brenda
EC3.1.1.7	propionylthiocholine	bactrocera dorsalis	433	brenda
EC3.1.1.7	s-butyrylthiocholine	bactrocera dorsalis	111	brenda
EC3.1.1.72	(25r)-3beta-hydroxycholest-5-en-27-oate	aspergillus awamori	0.53	brenda
EC3.1.1.72	2-o-acetyl-4-nitrophenyl beta-d-xylopyranoside	streptomyces lividans	118	brenda
EC3.1.1.72	4-yethylumbelliferyl acetate	thermoanaerobacterium saccharolyticum	245	brenda
EC3.1.1.72	more	aspergillus awamori	81.9	brenda
EC3.1.1.72	p-nitrophenyl acetate	thermobifida fusca	47.6	brenda
EC3.1.1.73	1-naphthyl acetate	chaetomium thermophilum var. dissitum	32	brenda
EC3.1.1.73	2-butyl ferulate	fusarium oxysporum	1.24	brenda
EC3.1.1.73	2-butyl ferulate	talaromyces stipitatus	1345	brenda
EC3.1.1.73	4-methylumbelliferyl p-trimethylammonio cinnamate	pseudoalteromonas haloplanktis	11.9	brenda
EC3.1.1.73	4-nitrophenyl 2-o-(e)-feruloyl-alpha-d-xylopyranoside	aspergillus niger	1.17	brenda
EC3.1.1.73	4-nitrophenyl 2-o-(e)-feruloyl-alpha-d-xylopyranoside	fusarium oxysporum	5.2	brenda
EC3.1.1.73	4-nitrophenyl 2-o-(e)-feruloyl-alpha-d-xylopyranoside	talaromyces stipitatus	39.7	brenda
EC3.1.1.73	4-nitrophenyl 2-o-(e)-feruloyl-alpha-l-arabinofuranoside	fusarium oxysporum	7.05	brenda
EC3.1.1.73	4-nitrophenyl 2-o-(e)-feruloyl-alpha-l-arabinofuranoside	talaromyces stipitatus	38.9	brenda
EC3.1.1.73	4-nitrophenyl 2-o-acetyl-alpha-l-arabinofuranoside	aspergillus oryzae	0.15	brenda
EC3.1.1.73	4-nitrophenyl 2-o-acetyl-beta-d-xylopyranoside	aspergillus oryzae	3.23	brenda
EC3.1.1.73	4-nitrophenyl 2-o-trans-feruloyl-alpha-l-arabinofuranoside	aureobasidium pullulans	70.2	brenda
EC3.1.1.73	4-nitrophenyl 2-o-trans-feruloyl-alpha-l-arabinofuranoside	fusarium oxysporum	600	brenda
EC3.1.1.73	4-nitrophenyl 2-o-trans-feruloyl-alpha-l-arabinofuranoside	thermothelomyces heterothallicus	3.7	brenda
EC3.1.1.73	4-nitrophenyl 3-o-(e)-feruloyl-alpha-d-xylopyranoside	aspergillus niger	0.7	brenda
EC3.1.1.73	4-nitrophenyl 3-o-(e)-feruloyl-alpha-d-xylopyranoside	fusarium oxysporum	0.86	brenda
EC3.1.1.73	4-nitrophenyl 3-o-(e)-feruloyl-alpha-l-arabinofuranoside	fusarium oxysporum	0.81	brenda
EC3.1.1.73	4-nitrophenyl 3-o-(e)-feruloyl-alpha-l-arabinofuranoside	talaromyces stipitatus	34.2	brenda
EC3.1.1.73	4-nitrophenyl 3-o-acetyl-beta-d-xylopyranoside	aspergillus oryzae	1.9	brenda
EC3.1.1.73	4-nitrophenyl 3-o-acetyl-beta-d-xylopyranoside	fusarium oxysporum	0.89	brenda
EC3.1.1.73	4-nitrophenyl 4-o-(e)-feruloyl-alpha-d-xylopyranoside	aspergillus niger	0.24	brenda
EC3.1.1.73	4-nitrophenyl 4-o-(e)-feruloyl-alpha-d-xylopyranoside	talaromyces stipitatus	17.9	brenda
EC3.1.1.73	4-nitrophenyl 5-o-(e)-feruloyl-alpha-l-arabinofuranoside	aspergillus niger	175	brenda
EC3.1.1.73	4-nitrophenyl 5-o-(e)-feruloyl-alpha-l-arabinofuranoside	fusarium oxysporum	3.66	brenda
EC3.1.1.73	4-nitrophenyl 5-o-(e)-feruloyl-alpha-l-arabinofuranoside	talaromyces stipitatus	22.5	brenda
EC3.1.1.73	4-nitrophenyl 5-o-acetyl-alpha-l-arabinofuranoside	aspergillus niger	2.33	brenda
EC3.1.1.73	4-nitrophenyl 5-o-acetyl-alpha-l-arabinofuranoside	aspergillus oryzae	1.77	brenda
EC3.1.1.73	4-nitrophenyl 5-o-acetyl-alpha-l-arabinofuranoside	fusarium oxysporum	6.37	brenda
EC3.1.1.73	4-nitrophenyl 5-o-trans-feruloyl-alpha-l-arabinofuranoside	aureobasidium pullulans	65.5	brenda
EC3.1.1.73	4-nitrophenyl 5-o-trans-feruloyl-alpha-l-arabinofuranoside	fusarium oxysporum	166.7	brenda
EC3.1.1.73	4-nitrophenyl 5-o-trans-feruloyl-alpha-l-arabinofuranoside	thermothelomyces heterothallicus	10.3	brenda
EC3.1.1.73	4-nitrophenyl acetate	chaetomium thermophilum var. dissitum	60	brenda
EC3.1.1.73	4-nitrophenyl acetate	talaromyces cellulolyticus	15.3	brenda
EC3.1.1.73	4-nitrophenyl acetate	uncultured bacterium	63.2	brenda
EC3.1.1.73	4-nitrophenyl butanoate	chaetomium thermophilum var. dissitum	59	brenda
EC3.1.1.73	4-nitrophenyl butyrate	uncultured bacterium	203.2	brenda
EC3.1.1.73	4-nitrophenyl ferulate	chaetomium thermophilum var. dissitum	24	brenda
EC3.1.1.73	4-nitrophenyl ferulate	talaromyces cellulolyticus	23.1	brenda
EC3.1.1.73	4-nitrophenyl ferulate	uncultured bacterium	19.7	brenda
EC3.1.1.73	5-o-p-coumaroylquinic acid	aspergillus niger	48	brenda
EC3.1.1.73	alpha-naphthyl acetate	pseudoalteromonas haloplanktis	2.75	brenda
EC3.1.1.73	alpha-naphthyl propionate	aspergillus oryzae	5.8	brenda
EC3.1.1.73	alpha-naphthylbutyrate	aspergillus awamori	153	brenda
EC3.1.1.73	alpha-naphthylcaprylate	aspergillus awamori	0.85	brenda
EC3.1.1.73	beta-d-xylopyranosyl-(1-&gt;2)-5-o-trans-feruloyl-l-arabinofuranose	pleurotus sapidus	1.96	brenda
EC3.1.1.73	beta-d-xylopyranosyl-(1-&gt;2)-5-o-trans-feruloyl-l-arabinofuranose	rhizoctonia solani	29.1	brenda
EC3.1.1.73	beta-naphthyl acetate	pseudoalteromonas haloplanktis	1.8	brenda
EC3.1.1.73	chlorogenate	bacillus amyloliquefaciens	275	brenda
EC3.1.1.73	chlorogenate	rhizoctonia solani	29.3	brenda
EC3.1.1.73	chlorogenic acid	aspergillus niger	63	brenda
EC3.1.1.73	chlorogenic acid	schizophyllum commune	7.5	brenda
EC3.1.1.73	coniferyl p-coumarate	aspergillus niger	140	brenda
EC3.1.1.73	ethyl ferulate	actinomyces sp. oral taxon 448	10.53	brenda
EC3.1.1.73	ethyl ferulate	alternaria tenuissima	25.9	brenda
EC3.1.1.73	ethyl ferulate	aspergillus niger	29.4	brenda
EC3.1.1.73	ethyl ferulate	bacillus amyloliquefaciens	25	brenda
EC3.1.1.73	ethyl ferulate	chaetomium thermophilum var. dissitum	4.1	brenda
EC3.1.1.73	ethyl ferulate	fusarium oxysporum	0.46	brenda
EC3.1.1.73	ethyl ferulate	hungateiclostridium thermocellum	5.7	brenda
EC3.1.1.73	ethyl ferulate	rumen bacterium	30.7	brenda
EC3.1.1.73	ethyl ferulate	streptomyces cinnamoneus	0.0422	brenda
EC3.1.1.73	ethyl ferulate	streptomyces sp. th-2	0.0027	brenda
EC3.1.1.73	ethyl ferulate	talaromyces stipitatus	9570	brenda
EC3.1.1.73	ethyl ferulate	thermothelomyces thermophilus	11.2	brenda
EC3.1.1.73	ferulate	aspergillus niger	62	brenda
EC3.1.1.73	ferulic acid 4-nitrophenyl ester	aspergillus usamii	135	brenda
EC3.1.1.73	ferulic acid ethyl ester	escherichia coli	0.9	brenda
EC3.1.1.73	ferulic acid methyl ester	aspergillus terreus	2.6	brenda
EC3.1.1.73	ferulic acid methyl ester	escherichia coli	1.5	brenda
EC3.1.1.73	ferulic acid methyl ester	pleurotus sapidus	1.2	brenda
EC3.1.1.73	feruloyl arabino-xylo-oligosaccharides	aspergillus nidulans	9.5	brenda
EC3.1.1.73	iso-butyl ferulate	fusarium oxysporum	0.95	brenda
EC3.1.1.73	iso-butyl ferulate	talaromyces stipitatus	2989	brenda
EC3.1.1.73	iso-propyl ferulate	fusarium oxysporum	0.26	brenda
EC3.1.1.73	iso-propyl ferulate	talaromyces stipitatus	2645	brenda
EC3.1.1.73	methyl 2-hydroxy cinnamate	talaromyces stipitatus	2.2	brenda
EC3.1.1.73	methyl 3,4-dihydroxy cinnamate	thermothelomyces heterothallicus	0.133	brenda
EC3.1.1.73	methyl 3,4-dihydroxy-phenyl propionate	talaromyces stipitatus	142	brenda
EC3.1.1.73	methyl 3,4-dihydroxy-phenyl propionate	thermothelomyces heterothallicus	0.183	brenda
EC3.1.1.73	methyl 3,4-dimethoxy cinnamate	talaromyces stipitatus	0.25	brenda
EC3.1.1.73	methyl 3,4-dimethoxy cinnamate	thermothelomyces heterothallicus	0.067	brenda
EC3.1.1.73	methyl 3,5-dimethoxy cinnamate	talaromyces stipitatus	0.1	brenda
EC3.1.1.73	methyl 3-hydroxy cinnamate	talaromyces stipitatus	24.1	brenda
EC3.1.1.73	methyl 3-hydroxy cinnamate	thermothelomyces heterothallicus	0.117	brenda
EC3.1.1.73	methyl 3-hydroxy-4-methoxy cinnamate	talaromyces stipitatus	0.7	brenda
EC3.1.1.73	methyl 3-hydroxy-4-methoxy cinnamate	thermothelomyces heterothallicus	0.05	brenda
EC3.1.1.73	methyl 3-methoxy cinnamate	talaromyces stipitatus	27.28	brenda
EC3.1.1.73	methyl 3-methoxy cinnamate	thermothelomyces heterothallicus	0.22	brenda
EC3.1.1.73	methyl 4-coumarate	aspergillus flavus	0.27	brenda
EC3.1.1.73	methyl 4-coumarate	uncultured bacterium	7.5	brenda
EC3.1.1.73	methyl 4-hydroxy cinnamate	talaromyces stipitatus	9.55	brenda
EC3.1.1.73	methyl 4-hydroxy cinnamate	thermothelomyces heterothallicus	0.533	brenda
EC3.1.1.73	methyl 4-hydroxy-3,5-dimethoxy cinnamate	talaromyces stipitatus	9.3	brenda
EC3.1.1.73	methyl 4-hydroxy-3,5-dimethoxy cinnamate	thermothelomyces heterothallicus	0.4	brenda
EC3.1.1.73	methyl 4-hydroxy-3-methoxy cinnamate	talaromyces stipitatus	9.65	brenda
EC3.1.1.73	methyl 4-hydroxy-3-methoxy cinnamate	thermothelomyces heterothallicus	2.6	brenda
EC3.1.1.73	methyl 4-hydroxy-3-methoxy phenyl propionate	talaromyces stipitatus	125.9	brenda
EC3.1.1.73	methyl 4-hydroxy-3-methoxy phenyl propionate	thermothelomyces heterothallicus	0.87	brenda
EC3.1.1.73	methyl 4-hydroxybenzoate	schizophyllum commune	12.5	brenda
EC3.1.1.73	methyl caffeate	actinomyces sp. oral taxon 448	278	brenda
EC3.1.1.73	methyl caffeate	aspergillus niger	234	brenda
EC3.1.1.73	methyl caffeate	aureobasidium pullulans	30	brenda
EC3.1.1.73	methyl caffeate	chaetomium thermophilum var. dissitum	3.1	brenda
EC3.1.1.73	methyl caffeate	fusarium oxysporum	7.9	brenda
EC3.1.1.73	methyl caffeate	neurospora crassa	4.8	brenda
EC3.1.1.73	methyl caffeate	rhizoctonia solani	20	brenda
EC3.1.1.73	methyl caffeate	schizophyllum commune	38.4	brenda
EC3.1.1.73	methyl caffeate	talaromyces funiculosus	24.1	brenda
EC3.1.1.73	methyl caffeate	thermothelomyces heterothallicus	0.1	brenda
EC3.1.1.73	methyl cinnamate	talaromyces stipitatus	20.27	brenda
EC3.1.1.73	methyl cinnamate	thermothelomyces heterothallicus	0.05	brenda
EC3.1.1.73	methyl coumarate	fusarium oxysporum	19.88	brenda
EC3.1.1.73	methyl coumarate	neurospora crassa	12.19	brenda
EC3.1.1.73	methyl coumarate	talaromyces funiculosus	24.2	brenda
EC3.1.1.73	methyl ferulate	alternaria tenuissima	19.9	brenda
EC3.1.1.73	methyl ferulate	aspergillus flavus	2.21	brenda
EC3.1.1.73	methyl ferulate	aspergillus nidulans	10.1	brenda
EC3.1.1.73	methyl ferulate	aspergillus niger	70.74	brenda
EC3.1.1.73	methyl ferulate	aureobasidium pullulans	15.3	brenda
EC3.1.1.73	methyl ferulate	bacillus amyloliquefaciens	12	brenda
EC3.1.1.73	methyl ferulate	caldanaerobacter subterraneus subsp. tengcongensis	0.28	brenda
EC3.1.1.73	methyl ferulate	fusarium oxysporum	39.4	brenda
EC3.1.1.73	methyl ferulate	hungateiclostridium thermocellum	8	brenda
EC3.1.1.73	methyl ferulate	neurospora crassa	12.19	brenda
EC3.1.1.73	methyl ferulate	pleurotus eryngii	0.85	brenda
EC3.1.1.73	methyl ferulate	pleurotus sapidus	1.2	brenda
EC3.1.1.73	methyl ferulate	rumen bacterium	33.5	brenda
EC3.1.1.73	methyl ferulate	schizophyllum commune	54.7	brenda
EC3.1.1.73	methyl ferulate	streptomyces cinnamoneus	0.0283	brenda
EC3.1.1.73	methyl ferulate	streptomyces sp. th-2	0.0045	brenda
EC3.1.1.73	methyl ferulate	talaromyces cellulolyticus	20.9	brenda
EC3.1.1.73	methyl ferulate	talaromyces funiculosus	16	brenda
EC3.1.1.73	methyl ferulate	talaromyces stipitatus	10	brenda
EC3.1.1.73	methyl ferulate	thermothelomyces heterothallicus	2.6	brenda
EC3.1.1.73	methyl ferulate	thermothelomyces thermophilus	8.8	brenda
EC3.1.1.73	methyl ferulate	uncultured bacterium	19.1	brenda
EC3.1.1.73	methyl p-coumarate	alternaria tenuissima	7.5	brenda
EC3.1.1.73	methyl p-coumarate	aspergillus niger	69	brenda
EC3.1.1.73	methyl p-coumarate	aureobasidium pullulans	31.1	brenda
EC3.1.1.73	methyl p-coumarate	bacillus amyloliquefaciens	43.88	brenda
EC3.1.1.73	methyl p-coumarate	caldanaerobacter subterraneus subsp. tengcongensis	0.22	brenda
EC3.1.1.73	methyl p-coumarate	chaetomium thermophilum var. dissitum	5.8	brenda
EC3.1.1.73	methyl p-coumarate	fusarium oxysporum	19.9	brenda
EC3.1.1.73	methyl p-coumarate	neurospora crassa	12.19	brenda
EC3.1.1.73	methyl p-coumarate	rhizoctonia solani	33.1	brenda
EC3.1.1.73	methyl p-coumarate	schizophyllum commune	105.1	brenda
EC3.1.1.73	methyl p-coumarate	talaromyces stipitatus	9.55	brenda
EC3.1.1.73	methyl p-coumarate	thermothelomyces heterothallicus	0.5	brenda
EC3.1.1.73	methyl sinapate	alternaria tenuissima	1	brenda
EC3.1.1.73	methyl sinapate	caldanaerobacter subterraneus subsp. tengcongensis	0.28	brenda
EC3.1.1.73	methyl sinapate	fusarium oxysporum	116.6	brenda
EC3.1.1.73	methyl sinapate	uncultured bacterium	16.2	brenda
EC3.1.1.73	methyl sinapinate	aspergillus flavus	0.9	brenda
EC3.1.1.73	methyl sinapinate	aspergillus niger	84.95	brenda
